date;iso3;TWI_VOLUME;EPI_CONFIRMED;IRI_UNVERIFIED;IRI_VERIFIED;IRI_ALL
2020-01-25;IND;38724;0;0.00485614567919693;0.347679706606975;0.352535852286172
2020-01-26;IND;34788;0;0.00924063999032618;0.348329690783532;0.357570330773859
2020-01-27;IND;32073;0;0.00533352697958838;0.346707286012818;0.352040812992406
2020-01-28;IND;39578;0;0.00495947802567153;0.22514149245469;0.230100970480362
2020-01-29;IND;39785;0;0.00459249682958117;0.230887831348209;0.235480328177791
2020-01-30;IND;59471;1;0.00415358705898412;0.33518596457351;0.339339551632495
2020-01-31;IND;66873;1;0.00322489006162258;0.256883419869557;0.26010830993118
2020-02-01;IND;54571;1;0.00509718585660738;0.239180990342989;0.244278176199596
2020-02-02;IND;66586;2;0.00163314269401559;0.216530840033106;0.218163982727122
2020-02-03;IND;36482;3;0.00192781283862121;0.24159286297399;0.243520675812611
2020-02-04;IND;30845;3;0.00174811908624207;0.344576056229932;0.346324175316174
2020-02-05;IND;22410;3;0.00211900797574859;0.387954572202154;0.390073580177902
2020-02-06;IND;25524;3;0.00344449463690802;0.529879207187573;0.533323701824481
2020-02-07;IND;31729;3;0.00281706456583991;0.378131657422474;0.380948721988314
2020-02-08;IND;28718;3;0.0019225828241477;0.237267642519001;0.239190225343148
2020-02-09;IND;28843;3;0.00188644788293494;0.320464011627902;0.322350459510837
2020-02-10;IND;26534;3;0.00193570041875204;0.523226045095338;0.52516174551409
2020-02-11;IND;24448;3;0.00431965536665615;0.521514343063861;0.525833998430517
2020-02-12;IND;23931;3;0.00275696249346433;0.392908856836599;0.395665819330063
2020-02-13;IND;25507;3;0.00222752654993492;0.347430035556336;0.349657562106271
2020-02-14;IND;23646;3;0.00279578539831407;0.348710278237335;0.351506063635649
2020-02-15;IND;18018;3;0.00158357813014003;0.336291680046125;0.337875258176265
2020-02-16;IND;17218;3;0.00250233303567733;0.425710196696941;0.428212529732618
2020-02-17;IND;18474;3;0.00297299756427966;0.397171214114307;0.400144211678586
2020-02-18;IND;20309;3;0.00140008269526144;0.310732462028831;0.312132544724092
2020-02-19;IND;18214;3;0.00217906859061682;0.440749987275541;0.442929055866158
2020-02-20;IND;15525;3;0.00141992240893928;0.404962920789739;0.406382843198679
2020-02-21;IND;17644;3;0.0030741699320004;0.44852839165131;0.451602561583311
2020-02-22;IND;18087;3;0.00203957636747643;0.341430570196253;0.34347014656373
2020-02-23;IND;21990;3;0.00380530383221897;0.469519570591307;0.473324874423526
2020-02-24;IND;27398;3;0.00259999669184714;0.239940113362475;0.242540110054322
2020-02-25;IND;33878;3;0.0080887017023215;0.373554792410073;0.381643494112394
2020-02-26;IND;36121;3;0.00716803656133533;0.381068744371818;0.388236780933153
2020-02-27;IND;44408;3;0.00689605506231969;0.395443819992663;0.402339875054983
2020-02-28;IND;48669;3;0.0149263923891683;0.355604894182182;0.37053128657135
2020-02-29;IND;47201;3;0.0106097008660185;0.579804087087147;0.590413787953165
2020-03-01;IND;49611;3;0.00784700548065611;0.418165538635692;0.426012544116348
2020-03-02;IND;64019;5;0.00877761548220344;0.440802443987562;0.449580059469765
2020-03-03;IND;98201;5;0.00357326510957721;0.367824971163648;0.371398236273226
2020-03-04;IND;145300;28;0.00238934835127909;0.456473689021004;0.458863037372283
2020-03-05;IND;117732;30;0.00338145414876238;0.394331157599025;0.397712611747787
2020-03-06;IND;83266;31;0.00272309532101326;0.394662893640358;0.397385988961372
2020-03-07;IND;74182;34;0.00541826192123626;0.251980031751136;0.257398293672373
2020-03-08;IND;64626;39;0.00721591013840904;0.329044869961687;0.336260780100096
2020-03-09;IND;76919;43;0.00290075918270758;0.325727790731002;0.32862854991371
2020-03-10;IND;63556;56;0.0110074713460745;0.193059934849627;0.204067406195702
2020-01-22;IRL;638;0;0.00653844076108785;0;0.00653844076108785
2020-01-23;IRL;1569;0;0.0191541033253137;0;0.0191541033253137
2020-01-24;IRL;3090;0;0.0819660367752383;0.00135017911870623;0.0833162158939445
2020-01-25;IRL;3491;0;0.0329190266567724;0;0.0329190266567724
2020-01-26;IRL;3129;0;0.0583719257227643;0;0.0583719257227643
2020-01-27;IRL;2960;0;0.0194753579927284;0;0.0194753579927284
2020-01-28;IRL;2657;0;0.0448701863227853;0.00496753344555994;0.0498377197683452
2020-01-29;IRL;2899;0;0.0315296057441508;0.00289658495419079;0.0344261906983416
2020-01-30;IRL;4604;0;0.0230576868450758;0.0167801652478855;0.0398378520929613
2020-01-31;IRL;4625;0;0.0174530425826334;0;0.0174530425826334
2020-02-01;IRL;2528;0;0.0369157275405734;0.00836608876591432;0.0452818163064877
2020-02-02;IRL;2538;0;0.0169359943446092;0;0.0169359943446092
2020-02-03;IRL;2228;0;0.0269490553725129;0;0.0269490553725129
2020-02-04;IRL;2016;0;0.0259817184425851;0;0.0259817184425851
2020-02-05;IRL;1563;0;0.0129880905600359;0;0.0129880905600359
2020-02-06;IRL;1857;0;0.0065558932947118;0;0.0065558932947118
2020-02-07;IRL;2022;0;0.0140542245662062;0.000810779500682094;0.0148650040668883
2020-02-08;IRL;1742;0;0.0125882430701377;0;0.0125882430701377
2020-02-09;IRL;1546;0;0.0268941424984346;0;0.0268941424984346
2020-02-10;IRL;1749;0;0.0131000808180089;0;0.0131000808180089
2020-02-11;IRL;1799;0;0.0588014084073515;0.00037254408633521;0.0591739524936867
2020-02-12;IRL;1705;0;0.00704481652505079;0;0.00704481652505079
2020-02-13;IRL;1848;0;0.011615064924454;0.000343259378836698;0.0119583243032907
2020-02-14;IRL;1353;0;0.0263770199490236;0;0.0263770199490236
2020-02-15;IRL;1219;0;0.00848049384608751;0.00435043764881737;0.0128309314949049
